id,prompt_tokens,completion_tokens,total_tokens
20286401c109c4235e511bc2f0fbfbfd968e914b55e9d414ca0094fb52ca0134,1113,204,1317
2e73f1382f617c482f800a3f9fcffd85c0a85e5e759ae14b90de514ca024973a,1113,205,1318
ab33fb579672dd323965829abe23189ebab725a29e3b8b1aaf62283ca70412cf,959,214,1173
b150bf0cf4aa9d21c122d578ad0fc9eeb68a85701549dff77833dcde5befe90e,1057,219,1276
8229ba9f14044bcf516e6085c6e4c1a146f115979ff81e3eac20bc974b841e62,1040,246,1286
b3ebe4b83762258c17993ff2b99e228953c3910382e0e57b0555c77cbaee69ab,1551,210,1761
5ed45060a904ab0703e64b366adddc655392d9fa332c36ed0b5e65519445b426,1033,293,1326
552f32f223df93d921d2e62b1a03930987320c0eb286a801abf9a4cc6ec78abe,943,205,1148
4b980bcca714acb88e1bc5b492030103145560d57d023a630a190776408a3ca1,1249,364,1613
f058e5d19fb104bf5d365282d4ae9c0f2de2d9b8c2981f3986d623c6381f8ac3,931,212,1143
ce1ee4860282b3ca1dbdfcb4eb0de5d68a4df034385b5ab7ddc97eed2ff83bba,1022,249,1271
e7f6dcc1934de62af6cc29443f37833fc5f907bdc25767a9b7ffe9ddea25001d,976,291,1267
c67d7bfd6c2aeaecf05d45dd9751524b4f9968d1f62675dcf64884e2ac15fc67,1509,225,1734
7d099c7cf6c6e4d83529ef7c4dced6fd6c125b100e68e419bda702258024f23a,1113,204,1317
11b1e0846430783d50397f6f28a4273b9738f4c1d532ad3d55b5a915bc7c1d87,1131,290,1421
c7c0763d73e296aafd1ce16c115e04e5ead5f1a22dc2dabc58c553edc923794a,1681,562,2243
05e12dd324f8da9c9acb1d4b04c7cd57927b45419213258673449228d6f232f6,1352,204,1556
627d17e93b7cff8c90b6ffe5c7056e39d7e4ed00ed61c31768fca2b9b133f8ed,2365,610,2975
0cee392b37952bf0195bdd59bd6342796a50f73f6ecced3a85e0a43299b42253,1145,294,1439
146e5146d17e6cd9876775ba625daed0a4979df2dd5264b653d4d0c6e86dd0d6,971,253,1224
52b7d6f52935dda3c26f079e77eeeafca991d7831ddef2c887110ef90fe3a7eb,1132,295,1427
b37fb590bc91b38707af331d777a2c594d4c5c65a982fda4e0e72b8c51af1b4e,1007,301,1308
02aced436eb9dd946ebccbaada067c5eb01a470c4018563865b7892f523b93f1,1016,212,1228
537108a71f181a58c5becbd163d9b48cab1213720bb36a44aa85d9c53617069a,1430,421,1851
e826e374ba1fcdd623b26e0ac23023beb61b1f281f7a4c7e595435cd8ff27e61,1392,440,1832
f860f2ce0ea5802974a4077145320bbc545993763f480a8f05ea5e2a3caf41b0,1061,258,1319
e1b204103d908951ea6df3e250cabf222c791580454dc4c378e7deb4324fbf65,1069,203,1272
c0f132242de6bd19facaafcf49ec19d48a4affe9febc92e20c914f5a6312b0da,1105,203,1308
c4f7cb9b3cdb20c700b4974c849d540b7374a8710e8c3294944411439c0420a7,2391,556,2947
7d371399ca8d6152f8fd6c22ea5575744d9e6ab8d958876f8a5db90e545cd943,1142,290,1432
7a182e3c1e51c2b41a3e4f9c08dc79914fc2072dbef2b07b78964c74732c6b93,1586,612,2198
5874c5c804d41f5186b9918a9a2e6d8392145393650c636add2867a99f3dce5e,1340,203,1543
0672dd1317350802cfba384155490406650dfdf1f7534a23a5ae2fbc65ce2aab,1502,212,1714
d7dd6d10c3f8f7a9d9b132fd13d781037d3a5a0c15feb4a05b7d935c63f9ba83,1360,303,1663
8662f54933c3fa5e9dd5b05fff7664ff95ced1a1c9a4649c8aac59c623afc612,944,211,1155
19a31723dd8bfde260897dd6cc93ee4eff5c316bf371b4f4e75b1e991e6acac4,969,200,1169
4b17acaa3f371f6dc13998ae2fbfce7bc036183ca89068eb522f439b8f5a5e24,1113,205,1318
4a1f941328400c355f1f93904dfb56c5e0521f73a268512f823d4128da7a9345,1224,1025,2249
bac3abc6a0be93e8946d93e1722df3fef68cf759e8bbf9c590a7d6fb232e27fb,1092,219,1311
c7ab810f8cf5abb58c57688d38e6b5d7fa729fe2c02564a97b59b94879adc31d,1113,205,1318
ea477f4c926494828dea9fa481f91e9d2f8d31693c79a7400379090e63dc3d95,1079,211,1290
ff07cf71d79e0997002ac12fbbd5585dc4a452113af22fa15c7dae330b07c1ce,1036,204,1240
2406bbc122a254136b0eb4cf45d24d9eb408b03063b28d500bc8a56543a49066,1306,256,1562
1f964b0dbfa767387c4fd93e61c64fccbdce5be684953ee49314801b8a415d4d,894,203,1097
d071d9aefcc4a10c38749ba9c37cf4340bd9a49fe1248d8aba00da71433f7c21,1293,207,1500
7941a121276927ce461131498655fc40764802acde49bc182300d2b9a7d47622,1491,575,2066
e100ecb0064c9cc816e397dfaced6ef977c46555152112b33c4369c3fb601932,972,200,1172
b4ee927a2ceeb55dbbc09939538a3fe4bde942a24fd6482db144bedc42ba60c6,1096,288,1384
c6684dd3a789da2aab1e0f4fc464e38bc070924347282c88d7b43077103e1d3c,981,288,1269
66e45b1fc2fc056df041ee3998de23f5d2e3c40e722b8ca03b17dd175444ae30,1059,207,1266
1d0f114a5c137597c76397e93b8def405ee8ca44c52e1a83d485ea16d0b994e2,1046,376,1422
826208085264dc5fe9d80bf4f404e05efc5910654495c2737a74da42de9ef33a,1019,248,1267
e7e93d38378e681f141ed687922ae41d23b80dfa1e5ab1f120e29ce337dec694,1305,211,1516
729a3e382b8c895fe6f61918d1ae029a36ff1059abee94dbe920b0b9d11a30bb,935,207,1142
064cf3d6dcc21ca7a11939573ec7bf289c9fc814d608ff148922c0899fcbf657,1266,210,1476
7f6239db83efcef5c49fdafe2b615656feb430de58b23a0f30bb12aad69deae1,1113,205,1318
dae9e1f2c756308ccc385b0314982474330aab39d77704253d76cb9c1c7a40f1,1121,217,1338
ef2d8bbcddfbfe77d9adecce79fe8838e662cbf61ed0eea5047266396b61e780,1117,214,1331
9d5ab4999f95c0ad20972792b791b6ebf498ced3e55aea3bbcd2a749b02efd0a,2315,1521,3836
6f6983f589f75f9175e19d80eee380656d84d2164340ba9ab655848ad386cb34,1014,280,1294
5cc55f9ff19d0d6bd3e733a38cc23dd5bbe44d28522d2cf370b6a98d0d618982,1245,1571,2816
f4455e6a88032bd27f1c291a95c1e18edff32215fc2ba4bf48778d1827967dfe,1398,259,1657
3d93e7d1c225093a94913e8ac7073648163bbc1c5c3f97018962715d79827ded,1090,213,1303
092b826ea5421c892acfd1008822d771915aa138650085440b8c2d50db793224,1544,371,1915
9a3053737e530cb2e94300e93ebb162ae1c038443740ad39a41833b2654c724a,1538,288,1826
c1e92eaac59a6025408cb53e3c899f63d3c50e4e63bdd19f4411716a42da19be,1359,302,1661
02cba7511bf89d395c4f8cfb8d931d02f6c975fe8c5056d51a5361017d82166d,2451,910,3361
f0268671e06477a54b337992fd53cb58701073ef7ded1e80ab9a73c2d34226f1,1418,222,1640
c5ee9beb79d4aa4564b29dd7f580d54fcb351329c42dc27a7e6e2735e214d5a7,2139,787,2926
d1fca0d778599bce2520d3e3a011ef96cbc8f0bfcc2e7804dd70ab051fe47cc2,1567,210,1777
d6ccfa8a18ad8dbaefdbf9ba6e63dee25e3eb6c11a595d75421fe5de5f8b30e1,2019,428,2447
19f2cc023633867b897801e7e4f4df51ef7189ef85660405f47d0b8c31ebf37d,2556,317,2873
30e29c057c8028eb14ca3dc295c964639cb80a4ec2406a5dc4e4c29c8d3dc2d8,906,211,1117
97652ceb29887b8cffef3f3f7fd832c5fd7276293ee0a7fdeff12771ffb1e091,1121,202,1323
451132b17d0ee07d805fe1a0a8d835517897f882b7be97bc0954b58afa18c530,1232,204,1436
1e6eb139209eabeae1683b94ed2aef3334e77be07b8be344b739df39ede6194c,1056,218,1274
bb59056302454f3293572e5670424346d7cc889a638dfe8f364e72683221d8bc,1040,213,1253
c5201fbe6a7be3c0d58e9bda1ab1f24fed6a5ea461c5334934a924bed76e4ad3,1184,218,1402
00df59c89975b53c67dd2523749e79d7859cce8988ba576bec724ed97849e515,1762,647,2409
4e6b5345ff7f441fb277686b7e83067c97080e0371458ebc636cb8459e26322e,2171,342,2513
7e1b45b60e86a5c6ca877a70f7a7c98967c4691314cd7fa9b77e644fa519b113,1572,555,2127
2c5b52e92f7a156bef7fa128a506eee5e7fa39a2536c1676c602597bd3ce5e49,1006,436,1442
e49356dfa459a4448de255c15b8f20a895da0726689016f0e63066056a268fb1,1048,306,1354
128d74804a63b93e36893a19b0b3d88b30abff45f011e1f2c4d8e6bdd6ab20be,1113,205,1318
3a9df076e6d96ff5a3be1e48349727a1b3cbaa7aa5db75700f46b93822ae3495,1091,217,1308
1b187c7a7d884cdf19e2b7d8af804703de66c9aad18204cc444d7db9b7caf3da,949,255,1204
7669b6092b8795f6d4cd09f23a8d9bab7282e47ed2631a5395924d8b4f9c3e25,1508,299,1807
c66819315ad94513a06041f96876e0fd32432d8da47b3765a04164bc84fab85b,909,205,1114
95d66c4552b02960e3167f3ad015d58a32b8483e7fc095d8bfa6617a5181e9a8,969,210,1179
87e485f7b3b9236dc1913b2b00e9e79d444e251096d1a3ab84d14739747cb806,2206,1110,3316
e6f33e71d2f86820053f2a8e4c429fba5fcee450586ced61d9652a8da704e823,1526,692,2218
b7faefff688b0b4a60331eca240ff290db26b8e8f7b2c6ade2ef38f3699b607b,1112,205,1317
bfe3281e66b0c56eb13085650a442586a8ab2ed2911a3a4113ec5cdb2f5a0b75,1511,507,2018
99c16e3f24f41fb2ddf1b1f42046d1042b17a48bed73017619a70b9e50ab08e3,1344,205,1549
1794a2e3d79fba27c7346686e37812befae6a63972711a6c61619dfe32cf6720,1171,207,1378
370df683d89004966629e53e62e9dc22d9a46b8a07c9ee4274d5dde8e922e53d,1006,259,1265
bade5ab6fe7d44d29917ca199c983d0f0ed74a69387aa56b1689bd54d907f082,1159,203,1362
5dd7a89a7c77c917915f907976b57ae3a0d2e562d4c205c5dd6b67e57a6d8be2,1553,365,1918
21e5d24c4328e4222dd3968b2c6a0c853c7ea127d99476d88f1e1e14b7f9af06,1149,200,1349
ef40b96b2c3ee406c999b3700e1c7ca57ada445855fd40c388f6ea8468b59ab5,1193,209,1402
738721d2704b9191dfd1ba4b6c8536ae26785f08e99f10dc2f9424d4c678563e,1493,203,1696
71e3c81592554dc52d8dbf9a5a79ea7fbf8bdbe29b61af82f342daeb50737260,2086,1143,3229
1f8f4835bc9e0dea4d57268321a3f31393c2d027d43f3ebc045e432df5b2eded,961,216,1177
4c500cd8ba0e99ecab31913a884535f751b15cd00d7289ce464f3da292c7223a,2430,312,2742
31501300012972ca620a98f0028656f6d4c6c6d807931081a1fe59f34c45524f,1484,520,2004
fff3362ff41801404e3a80bbb9d997a4e6015cf6e104f745448fbc154d425654,1526,454,1980
fcbb6ab281c6293efc0c66413ca89e42d6cd771981cab150624a82c5d9ee0d76,1937,1000,2937
bbe3053bde8e6f9971f77ce1b574db0771cb999dc6c979d351944856cead593d,1056,208,1264
fb3fda9f5a980ba33c3301f6a7e663a06b9409a8fcc731aa66518b8d8479b171,1597,287,1884
6b41d54ee0add89e3da5067ba3abf7e6157555831332a67f9b1c9a682fdf0a12,1110,205,1315
9fe454dddd838f40eb4addffa3658bfdeec6c54fcc9aad2927848850aa908e0f,1567,210,1777
ac70e9d54239ecc865099a9e813dd48e258e7751fca4b55454278b4cc648237a,2120,907,3027
6321eadb6dc6a2fedbacc59ac7a0854093d66aa1d9e2abb7ec72c954dec6b961,1372,283,1655
5572330e6b2e7ee3b07111e87323157499f20d526daaf5b0e6f16a598b9bd8eb,1487,293,1780
6b73b00203baa0190e5d6ddcb09737def22bf3967e2b7d7beeab11f2cab736a7,1855,434,2289
56518100114bdbe9ae15db86ec8adb6a087c867158234427a85adc763503f729,1050,332,1382
aaa71d51213f3a8988c9707ecba4fc44184e00186e4fbf1445004b3c4968d779,1196,379,1575
468d0b95d14114bc7380cb6fcccc902381b14fd954092d896ccdc524c6d1abb1,944,288,1232
ddffde492b1e2cc10500601359022fef6804cc0c647175b62867027207a76465,2245,1112,3357
3e28eca670eecda54b313b2bf023b82256c3703912dd39bcfbd704bbc7eaba18,1565,211,1776
b42a9d672878286d8273f350e8075b4be32baf9647e244e416f6f600833b3267,1744,1055,2799
34812bb9aff2e0c7736b566a0e3de69ff3a6b3641d8f9d96a146610a4708edce,2120,560,2680
83ad19fd948698587410248265f5add1cbc90559bb91690cb1d0cfee8e458749,1234,365,1599
35386b9abdb94188dde9206f46d578466e361208a84b5b5f23d48b61e96b69e3,1555,286,1841
3c73f379bc8642b6ff1444808f5637623f4a8b038110cdc879b5fa2fa2203023,1625,420,2045
1ec027d5301beac14a69f79c8cdd6a4d366cfe2eba981d855e647399af23676f,1163,438,1601
ed8b9f0ba95350459f16e1e2de8b4ada03f7092ebde4cb7ddca685ce5b620529,2292,1202,3494
20faade9a3a5359e3704350c12bf04c325cbaf530f83e7d7e7b40ec027e2e8a6,2155,1466,3621
dd684cb5ff3a480a84274a2ac699a68f857daa6d6d355139f44005d7c57bf09d,1505,578,2083
2dd43c772ebe307a5860444878fc02fd492d84b218fc8fa60859b6e6f51cc59e,1947,628,2575
40b7b74a7ae6bdc06d489b71990aa059aa36757e38f2c39eb17d224654d483a1,2041,891,2932
e5c6c441ee0ce506b0dec316a269c1a6d57c3e9ce70ae8589d0de52e52eb3126,1281,357,1638
ce805b74d21a78e5063d7b1af1b667a6b90df306df2a3025fa9c4365fa3e3166,1091,373,1464
348b5e40b5628e63ec58abb4e70a7b7dcd13ddd05199fc1fd1df00411b0f6f16,1656,315,1971
65a21cc238f829fbfcd501ccdd7eb649a61e989cdc587893169c137a3d8f63c6,1587,353,1940
c42ae9251e7fdb01c67ee9ca06062b6ecf98a5be3ae5cad4b5eef8e3e5c8c3d0,2305,432,2737
9601590211a70dd15b2a27c30733be4205fc6f117995555cfbc28a1c2c7ce33e,1184,435,1619
35316551a17123ca6090443186260dd1959e7842cc853a21807b0a2afc90a5f7,1512,365,1877
a7f7baa64025e92a2fb17c810b29cf1591833019a3754f5c9ca3d82517fafac3,2289,1363,3652
33e7437bd1f03a7813c30ed874ec082c6fbb3ac6ad17a3a878576d76878721da,1203,674,1877
5e8348beaeaee6af6d4c3fa89c5c8d5f22fc393a6574b6635b51f9a70e133df8,2014,539,2553
748d6127ba2154bd08824e3988799990b516089387060fbcb2f59aa7dc09e521,1548,368,1916
60f437d2f16757ff26a41c15fe46b67742969ee4e65d682853bb991c44449f85,1705,659,2364
e481afc5deea0ee233f978d9f5d9362e35d03f596ad5262329502a67183e639a,1085,366,1451
19b216411e8c960f7d9d1ea0683172f4e02f70899a85f6b554ae2715c5c9eb5a,1549,1015,2564
8ebb16fbe98b59baf4ef4078ef35a13b1451d593e8f817346aa3bed7a6c24537,1358,356,1714
f96403c7b24e9a166c90d276fd5c8c0f4b2462bc01c222470d8ad5ea0d62d257,1113,205,1318
94ce497f461126ad1a42ac4c4ce72fb891d17596500a1c4dcd5c4e5c3bdb92ec,1409,211,1620
98b76d1bf86f7d2e9e84afba594eccf89c16775fec6af9d0dd7f9120c944ed08,1201,1011,2212
9dab78f9d90f5f0b2d4d9f2b7e2439af0d025450215b88c8ad7fd02efed127f8,1731,1518,3249
0e28a139844b8f07d73cdf7d5d6f223c4e605eaf93d8c6e337b4e86294e35037,950,455,1405
b35dffbf20187fb28b9b476022295797e938a3ea07bc8f4fb612705607e1cf05,1560,216,1776
15eedd10363deac0a474c3d6e4c2bb7fcd0ee65c849d8135094c2fb08959cd5a,2343,1800,4143
5923197a878466e825d6bff6510bbc8a3a7f09bce1095cf5201b09f4a102fa0b,955,217,1172
45473df7661c08b94636d2757f54d80cdbd1c8b094d631f765b0e897ae671b50,1565,1019,2584
8193f24fcd15767bd5a0547446663b90af0f085c6de270b8800bc604fe637409,1454,211,1665
88933d302068cd2900b3b9851aab65bb6d4283c57ec66ab32e6d3c3d841f0b1a,1502,206,1708
90ac7fc7ff167e52b757ce290d6d771f6bf56ba328c984a55c9169ec5f1953c5,1449,451,1900
cb5ffb73fa9cf3b687dc6f033f8fad820cab611a11e689249f159bb4b0baa642,1158,628,1786
74889559011d24f9969d387a8334f998587fda5a6822578dc8daf276d081ecc5,1116,205,1321
50b7e5254571b3bf85b20dd9217f5b02c3c5fd045b9c408632245ebd59a070db,1113,205,1318
f65bd1980485c7f121f8c72765a6d958fb5ac971b692e164adc26596e7831984,1073,279,1352
8b764e2f8cf51a454f6412987f0b411a58ed2231dda6ed4a4c498f6aab90064b,1119,384,1503
6d4497e4081600428787667214f84bf89a91eed5ddbee6707d167254585385ef,2159,571,2730
fbeeca98daa977dce7a88bdf8d0b36a40ea05d285b89fc1ddf234b933954d684,2231,313,2544
ab8e724f30feee3569403fae5133c6f41581b2a6aea473de90932f1573251dc3,2209,2111,4320
47155efb286f625a38e2c5c1a201c69bee89399a83040bc2138af47772204845,1569,546,2115
c0ea69aa181b37906234a0a86fd6e6fdafdcc6853dc263a40b437177b9cebb7f,1818,1514,3332
2682c9388e1ad5b5eda920f39c0632d2a823d838361295ea7a3018fd2107b7d7,1234,778,2012
327726c612b3e05292e1da8408b17a92e703ae3d54f2f2ae98387216902367ec,1539,366,1905
22f1b08d445040fe0e5c8e0438706cecf4630795e9736960dcab0bf3dd0f7388,869,309,1178
fd639fc91fd9bd2a5e8dc0b658a5d6a1add6bd4584d90d77a08a4faf3ba0488c,1094,361,1455
78a2ab335a2902140eb47f4dbcff800175a1f632a9afca54b1f474afe03b86ff,1376,376,1752
75f205f3717c6b16f9fec30df83f00b162195fdc4138921417982726b5fce34d,1010,366,1376
856c20ca3072fb071991d98caf50eacf6e4940374807d46661e2cbf7686e199d,1087,380,1467
982d46007e0869c38cda2744e8a95207ec0adfa2498693826f07502ec2b52cb9,1454,848,2302
95e226c6494318624fcc0df1dcb9ecbd656fd94b8934ace26c4c89b096370393,1100,392,1492
c9c7edf02cd085125f4f3a94f70cdc3d50f0cb3e629a71116203a8d3ccd49218,990,634,1624
9ff6ceaab3753698b5fbf4f1c4c72e619562426d6b0e5899c7549606ecbfbedd,1113,205,1318
3e5b41a778bce9c110d8b4f9aca8f424f74e53c810166ec0d0e6318837296c84,1312,480,1792
ab9faa69edd771ed34b5e058d0f1c11a75ec2458c2f00487445ac7df9919f2f5,1463,648,2111
c4cf08eb6053f848606b2f658cc80a0716b2a3a2a89622e77d2afa59248f18f0,1586,442,2028
2f4651e2981df4b9a169e9d9591d71256ee2b39037cc51c1566e9cef9976bed6,2397,661,3058
cde0cb042504602345beccd676360b52ea5a085ec017eaf365a56f514e93e1b5,1010,212,1222
aeb8da15e041abbe9d9f0204e1b9457c11f2d21b58fb2eb2809bd955c2153ce2,1703,547,2250
c557ff6ae62bb7ac10de2f585a0e23c5d9825a2908917f0dd34d119f36f9a055,1074,671,1745
44b4392319a33d116477cb9435f9b48b003361fcb3c8e1446e476371f92b3e22,1054,213,1267
4363056b057704754e34484207ecae5ca4dfdd7cf20acce653c6e04966cb5a37,1790,589,2379
e283deefb788cd3e821c80fe830409f3acda0fef51fbb2171f674fac94d34f85,1844,1544,3388
682dcb08fb9f3750960252b451ee2c901a88acfdbdc9cd46c676fdce25bc520d,1443,1236,2679
482ac52dc73a287c99c91a2fc426b0173f7a4fa3475cefe261f66bae2d224a7e,1441,479,1920
b5ff9933b91a08ec41080a1b55f6ec8c77612ebb52828defb27cfe83380a5e32,1633,530,2163
4df0701c0192f3a5284d9e2e1c512c50ddc0072e20d9645870c21be3c8b51a50,2204,450,2654
e840e1917cad5a266f2ee8309c4c5ef0db585413dd2f6fec5cce2fcbdf3137d0,1204,381,1585
31d015af587133df3da9e3003028c9e18756c3b8d6ae21ad2f19a0aeec6a718d,1658,321,1979
d5d4179342ab300e07d998e39342020e976caf09c8f3f10d9f3d53c63c45c4dd,1140,209,1349
1f7d6e508ab5c427c2e8af8c294505b811bb72f051156c7eac7197f53e4ddcd5,1565,438,2003
5ab6e45ef0f76102acecdae5e192ceb55eaad613ccfb5c52804fcf6cb537c3e1,1741,211,1952
7119e6491e41d699313835b2c1590d7f8531f92b14543175e3ee64df433ce394,1155,233,1388
67a1515b6fbe109af9a43c5d5d77c2a789c760a2355b91b9c5b7bd676a57a278,1186,210,1396
eb5fda673b8cf154805f74bc255f79d6c6385ac0afa660d270b0393bd5419264,1113,205,1318
37d15c768e0a624e71b046e7ecf027fe8b5958eed885585b4b72d365d9fa62fa,972,217,1189
02ee1420edb0ef614bc9d007d5f2d015ffad817bcc1a33bbd2c1ba77e91f3512,1046,203,1249
dd7113c0da20c8a6169c125317803fb84d0633fb1de01edd4457c9543ba42e39,1405,633,2038
4c5d15bc4833402bffd38440f0e352fae916ed5a03a5b0258da3369a47bbc16c,1030,372,1402
75197f83d512d41e7c5bcf964d14dc6b7347f11fd1abcb6b52c8711680fbf524,1093,210,1303
68e166e878a9b54ff751a444192bfed5a1ac9dc59bb9020f716046f41e3921f2,1473,2396,3869
cf8551c1c197c8fcac255c656e8ad22f85b0ce2d67ee72668ac303bc947d2252,1684,716,2400
096562d86ea1744703c9b8eac56adb3efd69565b194925bd7ccdc60b68991295,1772,324,2096
35a71224a7dc407f469c8340eb5269f50191f1aa6053343318e67428f29ead6b,1178,311,1489
200169cd85b2da31b11d9aeeba0485e67f21ab07d028e44a1a570857cbbe8dc7,1113,205,1318
ff52aad87f6c6286ad4006b74812f8b2c23945b2b14f4b362786a1f6b7412768,1547,140,1687
6b504e340b0f83b9fc1de0cd6791ee67ee1b08c1c8167d88dbc72b389377f8de,1106,209,1315
757bd1f832224447b70868f2e959d4884f28558df95d58a8d0f0d55c4147f978,2301,854,3155
54e710f69e50e551957203388863cb31cfc5564c385c3986f861e77f343b000a,1075,207,1282
8d02685cffc12936ab85ca02d7bd45fe56f1f9ab844b5c34f9b4de53f3ebead5,1254,215,1469
16ec811f774a05deae598c2809e038672f761759c4ee004523f9045dd6457c86,1607,213,1820
c5a2b9cf904e734ac05b5f7003337ee93261085d5b1b73623e401897bd572d28,1242,209,1451
19641e216b2ba5d3042ec1f853e2bc82e3d9ae743581199ff06f0cfef292d814,1204,209,1413
59734375868c6f038bbe77125d342406e54e23b12ae94def52c8fe521b6082f1,1519,720,2239
96fc726c8f2e146f61be2d294659b58bdae2742ec53a00aa244372b181c5ec32,1113,205,1318
5bdf8f689b95e85c5789bdf416e7e02ee3a38ab51b9e9d181a5303f22c78401e,1031,208,1239
9547efb45a7e56cda4f938a7ffc01785266acc7cbc3d3f84abc2294840664f2e,1239,216,1455
14ea9f629f398e58adda24c7ad8386003935adfa03a629d95652d87bdc070ad8,1491,540,2031
9583e41f475bf92667d394fd771e2497b1e74a82947bee105e806cb211a8b61b,1267,360,1627
6623af9e7a28734fa2981c65994e5ae9dff0b796579fdba5bb64276b92140c6e,2384,683,3067
0e420f0c59b94b4ed805bf04f34aff6ab9b8dde8d96b9f43affb11781a5708a3,2088,1289,3377
b2ae97dc7a2118af16aee1ef73f9bacb35e84053021bee07dd636f9ebfef925c,1251,250,1501
eb5df494ea302186a3ca1afa1d46b66b6bdebd53ea0a8486688aa1c8c94bedcf,1328,762,2090
cf48c69bd32af12782aeefe92c2952e912c12bb582763925ef0966f35f3ea463,2067,1715,3782
774f4b9b441cccf2fdf8a1ce0a9a3a693e5e80622ab7ffca25cef24ba1aa6878,886,207,1093
72c901f0593b4d4553778ee6cacfc3506c0b16195bbf47425f9b27ac33a01d52,1670,569,2239
174b3af76af0e3e1d8d41b74ce751b70ef1d6ca1a685e5f1d7d6ca00018b915c,961,203,1164
8943705c576d3f081674ffc939d43f5e987f36f2252c39433bec41c9db0f997f,1124,213,1337
53f4592c1d0f0429a3d03320ee6bfc290d262c5150c0bcd8c3e8b909d18b20e6,1561,1667,3228
853f86189b1fc129582910cc5777252c58183d56ecfcd05de996af21a4ed868c,1072,378,1450
96a10f4064e0c5f3c5361737be0ae8503e13e9a872bbb91637e70ed0acbcc5f1,1619,309,1928
0c698062b765ba571b2bb5cc2ca8d3dacf2c4a73f2bc1dce028e80ff6bf40e4b,1725,317,2042
0aa2f60fa7f9423182b9b1a65d24aa5ed11364762b15e91f52503a34cd7303d9,1112,205,1317
2b948ccc90252bebddff425fd31b0826a40ddb6451a63320f517d77f424ab6e2,1472,436,1908
b2c5485d5194fc540d44af8068fd7b4750d35e20f8d02842b72766fa28459738,1888,310,2198
c1d83f77bdf2440c3c87e5655fa963d5e4de322beaeca355161463fd7b75aa06,1040,205,1245
d106ffa7d146d199f86d2e3deda438e0849bb7152654bac6ef1700b8127dd2d8,1232,292,1524
47241362e98d06070810d33c5927a4828ff4aef37c0824a882d550479d89777e,2068,1366,3434
0f95fb556bb2557fd46634857a4efc178772a5303445e12c7d07aed9e122ad14,2372,547,2919
29b6e77f546f83fb8b4cfbb323616e94ab4f1e5e098c591e68c43e2d1f5cfd71,2146,313,2459
8383eccb3709ce2870d337d1239a5004b8ef2e5a9c34fe6e14c14877d34bf3d8,2209,1117,3326
b8db51acd90c322a0d07c0b240cea992283b6d94e4d503ab7bff9fc9d13f708d,1375,200,1575
9d8527484b7f737cca836206137e295fae80585299ed0820aeee146867ff0d10,1944,550,2494
